9.783132530120481363e+01;6.477427530288696289e+01
9.783132530120481363e+01;5.715593934059143066e+01
9.783132530120481363e+01;5.748863935470581055e+01
9.783132530120481363e+01;5.837363553047180176e+01
9.325301204819277245e+01;6.703836584091186523e+01
9.783132530120481363e+01;6.423014044761657715e+01
9.783132530120481363e+01;8.066981101036071777e+01
9.325301204819277245e+01;5.809038686752319336e+01
